sortie,segment,from,to,payload_kg,volume_m3,distance_m,cruise_altitude_m,climb_m,descent_m,start_s,end_s,flight_s,energy_kwh
Q2-001,1,O01,S012,25.0,0.067,7391.140162515387,413.3009948730469,285.6009948730469,133.50099487304686,390.0,1031.344,641.3434070745934,1.6638918316039737
Q2-001,2,S012,O01,0.0,0.0,7391.140162515387,413.3009948730469,133.50099487304686,285.6009948730469,1271.344,1922.828,651.4834070745934,1.0887081226859587
Q2-002,1,O01,S006,25.0,0.067,3186.19885235084,366.09783935546875,238.39783935546876,51.29783935546874,390.0,702.399,312.39833901739973,0.7565302022399308
Q2-002,2,S006,O01,0.0,0.0,3186.19885235084,366.09783935546875,51.29783935546874,238.39783935546876,942.399,1267.271,324.8716723507331,0.4677865798840852
Q2-003,1,O01,S007,17.0,0.039,4534.717374921003,511.9731750488281,384.27317504882814,163.47317504882812,360.0,931.374,571.3734429458909,1.0458399232196336
Q2-003,2,S007,O01,0.0,0.0,4534.717374921003,511.9731750488281,163.47317504882812,384.27317504882814,1141.374,1727.468,586.093442945891,0.8595433770407502
Q2-004,1,O01,S009,22.0,0.055,5705.303446619009,293.2289123535156,165.52891235351564,63.228912353515625,360.0,915.91,555.9098229441622,1.2876535295525708
Q2-004,2,S009,O01,0.0,0.0,5705.303446619009,293.2289123535156,63.228912353515625,165.52891235351564,1125.91,1688.64,562.7298229441623,1.0437001709057783
Q2-005,1,O01,S001,78.0,0.163,3054.0236075149764,273.0566101074219,145.3566101074219,89.05661010742188,480.0,786.273,306.27252293101145,2.0325241671250467
Q2-005,2,S001,O01,0.0,0.0,3054.0236075149764,273.0566101074219,89.05661010742188,145.3566101074219,1182.273,1494.176,311.90252293101145,0.9632516377796227
Q2-006,1,O01,S007,22.0,0.055,4534.717374921003,511.9731750488281,384.27317504882814,163.47317504882812,360.0,931.374,571.3734429458909,1.1114201286313874
Q2-006,2,S007,O01,0.0,0.0,4534.717374921003,511.9731750488281,163.47317504882812,384.27317504882814,1141.374,1727.468,586.093442945891,0.8595433770407502
Q2-007,1,O01,S009,20.0,0.051000000000000004,5705.303446619009,293.2289123535156,165.52891235351564,63.228912353515625,390.0,945.91,555.9098229441622,1.2548289962317891
Q2-007,2,S009,S002,17.0,0.039,1724.5836381782458,328.2866516113281,98.28665161132812,108.78665161132812,1125.91,1345.903,219.99218102982775,0.3819880995637079
Q2-007,3,S002,S013,3.0,0.012,4540.229317505124,377.2103271484375,157.7103271484375,25.51032714843751,1525.903,1967.03,441.1266830342812,0.867650729097559
Q2-007,4,S013,O01,0.0,0.0,4849.536854548781,399.18182373046875,47.48182373046876,271.48182373046876,2147.03,2675.579,528.5480752814088,0.8854917240456509
Q2-008,1,O01,S001,76.0,0.231,3054.0236075149764,273.0566101074219,145.3566101074219,89.05661010742188,570.0,876.273,306.27252293101145,1.954336457807204
Q2-008,2,S001,O01,0.0,0.0,3054.0236075149764,273.0566101074219,89.05661010742188,145.3566101074219,1380.273,1692.176,311.90252293101145,0.9632516377796227
Q2-009,1,O01,S006,20.0,0.062,3186.19885235084,366.09783935546875,238.39783935546876,51.29783935546874,1627.271,1939.67,312.39833901739973,0.6703307458219514
Q2-009,2,S006,O01,0.0,0.0,3186.19885235084,366.09783935546875,51.29783935546874,238.39783935546876,2149.67,2474.542,324.8716723507331,0.4677865798840852
Q2-010,1,O01,S002,67.0,0.184,7411.533814153884,308.9542541503906,181.25425415039064,89.45425415039062,2004.176,2615.508,611.3310830122772,3.976841085724875
Q2-010,2,S002,O01,0.0,0.0,7411.533814153884,308.9542541503906,89.45425415039062,181.25425415039064,3047.508,3668.02,620.5110830122771,2.3041291706893916
Q2-011,1,O01,S013,22.0,0.055,4849.536854548781,399.18182373046875,271.48182373046876,47.48182373046876,2048.64,2562.255,513.6147419480756,1.1400338378900698
Q2-011,2,S013,O01,0.0,0.0,4849.536854548781,399.18182373046875,47.48182373046876,271.48182373046876,2772.255,3300.804,528.5480752814088,0.8854917240456509
Q2-012,1,O01,S004,59.0,0.156,7714.681646286507,398.2391662597656,270.53916625976564,169.9391662597656,2172.176,2879.674,707.4973593862229,3.7341695223914186
Q2-012,2,S004,O01,0.0,0.0,7714.681646286507,398.2391662597656,169.9391662597656,270.53916625976564,3275.674,3993.232,717.5573593862229,2.4186906067831635
Q2-013,1,O01,S006,22.0,0.055,3186.19885235084,366.09783935546875,238.39783935546876,51.29783935546874,2087.468,2452.97,365.50165322324705,0.7699101528391015
Q2-013,2,S006,S011,8.0,0.028,3409.8268591147494,400.46759033203125,85.66759033203124,188.36759033203126,2632.97,3021.026,388.05513783638537,0.662105488813295
Q2-013,3,S011,O01,0.0,0.0,2808.106412371872,295.36175537109375,83.26175537109376,167.66175537109376,3201.026,3529.854,328.82748830312477,0.5275102045863874
Q2-014,1,O01,S014,25.0,0.067,5419.5362999417475,591.9473876953125,464.2473876953125,240.9473876953125,2312.828,2925.259,612.4305043060124,1.3068170177283882
